YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,Quantity_bf1mm,0_cluster_bf1mm,1_cluster_bf1mm,2_cluster_bf1mm,3_cluster_bf1mm,4_cluster_bf1mm,predict_Quantity
2011-11-01,PACK/12 BLUE FOLKART CARDS,5,4,0,0,0,0,1,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,2.0
2011-12-01,PAINT YOUR OWN CANVAS SET,6,1,0,0,0,0,0,0,1,0,574.0,30.0,12.0,0.0,0.0,2.0,244.0
2011-12-01,PAINTED LIGHTBULB RAINBOW DESIGN,2,0,2,0,0,0,0,0,1,0,4.0,0.0,4.0,0.0,0.0,0.0,21.0
2011-12-01,PAINTED LIGHTBULB STAR+ MOON,3,0,2,0,0,0,1,0,0,0,15.0,3.0,4.0,0.0,0.0,0.0,17.0
2011-12-01,PAINTED METAL HEART WITH HOLLY BELL,90,4,1,0,0,0,1,0,0,0,138.0,6.0,2.0,0.0,0.0,1.0,32.0
2011-12-01,PAINTED METAL PEARS ASSORTED,224,7,1,0,0,1,0,0,1,0,390.0,40.0,0.0,0.0,0.0,1.0,359.0
2011-12-01,PAINTED METAL STAR WITH HOLLY BELLS,27,1,2,0,0,0,1,0,0,0,103.0,4.0,2.0,0.0,0.0,1.0,86.0
2011-12-01,PAINTED PINK RABBIT ,7,1,1,0,0,0,0,0,1,0,5.0,2.0,1.0,0.0,0.0,0.0,53.0
2011-12-01,PAINTED YELLOW WOODEN DAISY,13,1,2,0,0,0,0,0,1,0,17.0,3.0,2.0,0.0,0.0,0.0,21.0
2011-12-01,PAIR BUTTERFLY HAIR CLIPS,2,0,2,0,0,0,1,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
2011-12-01,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,-3,0,1,0,0,1,1,0,0,0,5.0,0.0,4.0,0.0,0.0,0.0,2.0
2011-12-01,PAIR OF PINK FLOWER CLUSTER SLIDE,-4,0,1,0,0,1,0,0,1,0,9.0,0.0,8.0,0.0,0.0,0.0,6.0
2011-12-01,PAIR PADDED HANGERS PINK CHECK,4,0,2,0,0,0,0,0,1,0,6.0,3.0,0.0,0.0,0.0,0.0,11.0
2011-11-01,PAISLEY PATTERN  STICKERS,38,5,2,0,0,0,1,0,0,0,15.0,1.0,2.0,0.0,0.0,0.0,15.0
2011-12-01,PANDA AND BUNNIES STICKER SHEET,26,3,0,0,0,0,0,0,1,0,41.0,8.0,2.0,0.0,0.0,0.0,40.0
2011-12-01,PANTRY 3 HOOK ROLLING PIN HANGER,6,1,0,0,0,0,0,0,1,0,65.0,17.0,4.0,0.0,0.0,2.0,24.0
2011-12-01,PANTRY APPLE CORER,2,0,1,0,0,1,0,0,1,0,34.0,7.0,7.0,0.0,0.0,4.0,37.0
2011-12-01,PANTRY CHOPPING BOARD,1,1,0,0,0,0,0,0,1,0,27.0,10.0,2.0,0.0,0.0,0.0,16.0
2011-12-01,PANTRY HOOK BALLOON WHISK ,12,1,0,0,0,0,0,0,1,0,48.0,7.0,6.0,0.0,0.0,1.0,54.0
2011-12-01,PANTRY MAGNETIC  SHOPPING LIST,82,10,2,0,0,0,0,0,1,0,478.0,67.0,25.0,1.0,0.0,2.0,445.0
2011-12-01,PANTRY PASTRY BRUSH,27,6,1,0,0,0,0,0,1,0,117.0,12.0,11.0,0.0,0.0,5.0,67.0
2011-12-01,PANTRY ROLLING PIN,25,3,0,0,0,2,0,0,1,0,103.0,15.0,6.0,0.0,0.0,8.0,265.0
2011-12-01,PANTRY SCRUBBING BRUSH,16,4,1,0,0,0,0,0,1,0,188.0,22.0,6.0,0.0,0.0,5.0,177.0
2011-12-01,PANTRY WASHING UP BRUSH,62,8,2,0,0,2,0,0,1,0,414.0,35.0,8.0,2.0,0.0,8.0,668.0
2011-12-01,PAPER BUNTING COLOURED LACE,81,7,1,0,0,0,0,0,1,0,82.0,6.0,3.0,0.0,0.0,1.0,90.0
2011-12-01,PAPER BUNTING RETROSPOT,206,16,4,0,0,1,0,0,1,0,467.0,40.0,11.0,0.0,0.0,3.0,482.0
2011-12-01,PAPER BUNTING VINTAGE PAISLEY,16,4,1,0,0,0,1,0,0,0,139.0,19.0,5.0,0.0,0.0,1.0,150.0
2011-11-01,PAPER BUNTING VINTAGE PARTY,211,29,5,0,0,0,0,0,1,0,6.0,1.0,0.0,0.0,0.0,0.0,13.0
2011-12-01,PAPER BUNTING WHITE LACE,20,2,1,0,0,0,0,0,1,0,701.0,39.0,6.0,0.0,0.0,4.0,822.0
2011-12-01,PAPER CHAIN KIT 50'S CHRISTMAS ,209,20,5,0,0,0,0,0,1,0,5458.0,258.0,39.0,0.0,0.0,11.0,4190.0
2011-12-01,PAPER CHAIN KIT EMPIRE,260,17,1,0,0,1,0,0,1,0,497.0,13.0,3.0,0.0,0.0,0.0,710.0
2011-12-01,PAPER CHAIN KIT LONDON,8,2,1,0,0,0,0,0,1,0,110.0,10.0,3.0,0.0,0.0,0.0,24.0
2011-12-01,PAPER CHAIN KIT RETROSPOT,78,5,2,0,0,1,0,0,1,0,548.0,50.0,22.0,0.0,0.0,3.0,353.0
2011-12-01,PAPER CHAIN KIT SKULLS ,6,1,0,0,0,0,0,0,1,0,29.0,3.0,4.0,0.0,0.0,0.0,40.0
2011-12-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,73,9,4,0,0,0,0,0,1,0,2816.0,172.0,33.0,0.0,0.0,6.0,2293.0
2011-12-01,PAPER LANTERN 5 POINT STAR MOON ,10,2,0,0,0,0,0,0,1,0,57.0,5.0,1.0,0.0,0.0,0.0,2.0
2011-12-01,PAPER LANTERN 7 POINT SNOW STAR,3,1,0,0,0,0,0,0,1,0,21.0,9.0,1.0,0.0,0.0,0.0,5.0
2011-12-01,PAPER LANTERN 9 POINT DELUXE STAR,9,3,0,0,0,0,0,0,1,0,31.0,11.0,1.0,0.0,0.0,1.0,44.0
2011-12-01,PAPER LANTERN 9 POINT SNOW STAR,12,1,0,0,0,0,0,0,1,0,31.0,8.0,3.0,0.0,0.0,0.0,14.0
2011-12-01,PAPER LANTERN 9 POINT SNOW STAR ,14,3,0,0,0,0,0,0,1,0,26.0,7.0,2.0,0.0,0.0,1.0,84.0
2011-12-01,PAPER POCKET TRAVELING FAN ,13,1,1,0,0,0,0,0,1,0,223.0,12.0,7.0,0.0,0.0,0.0,502.0
2011-12-01,PAPERWEIGHT CHILDHOOD MEMORIES,3,1,0,0,0,0,1,0,0,0,29.0,5.0,3.0,0.0,0.0,1.0,22.0
2011-12-01,PAPERWEIGHT HOME SWEET HOME,5,2,0,0,0,0,0,0,1,0,16.0,2.0,4.0,0.0,0.0,0.0,20.0
2011-12-01,PAPERWEIGHT KINGS CHOICE ,15,2,0,0,0,0,1,0,0,0,12.0,2.0,1.0,0.0,0.0,1.0,10.0
2011-12-01,PAPERWEIGHT SAVE THE PLANET,4,1,0,0,0,0,0,0,1,0,35.0,6.0,4.0,0.0,0.0,0.0,31.0
2011-12-01,PAPERWEIGHT VINTAGE COLLAGE,11,4,0,0,0,0,1,0,0,0,39.0,5.0,5.0,0.0,0.0,0.0,43.0
2011-12-01,PAPERWEIGHT VINTAGE PAISLEY,7,1,1,0,0,0,1,0,0,0,10.0,1.0,3.0,0.0,0.0,1.0,4.0
2011-12-01,PARISIENNE CURIO CABINET,10,8,0,0,0,0,0,0,1,0,47.0,19.0,5.0,0.0,0.0,2.0,53.0
2011-12-01,PARISIENNE JEWELLERY DRAWER ,18,10,0,0,0,0,0,0,1,0,50.0,24.0,4.0,0.0,0.0,2.0,57.0
2011-12-01,PARISIENNE KEY CABINET ,26,11,2,0,0,0,0,0,1,0,97.0,19.0,4.0,2.0,0.0,3.0,71.0
2011-12-01,PARISIENNE SEWING BOX,7,4,2,0,0,0,0,0,1,0,16.0,15.0,3.0,0.0,0.0,1.0,20.0
2011-12-01,PARLOUR CERAMIC WALL HOOK,9,3,0,0,0,0,0,0,1,0,90.0,13.0,0.0,0.0,0.0,0.0,44.0
2011-12-01,PARTY BUNTING,402,43,4,0,0,0,0,0,1,0,1420.0,89.0,18.0,1.0,0.0,8.0,1674.0
2011-11-01,PARTY CHARMS 50 PIECES,119,14,9,0,0,1,0,0,1,0,140.0,12.0,5.0,0.0,0.0,1.0,247.0
2011-12-01,PARTY CONE CHRISTMAS DECORATION ,36,1,0,0,0,0,0,0,1,0,954.0,13.0,5.0,0.0,0.0,0.0,743.0
2011-12-01,PARTY CONES CANDY ASSORTED,36,2,0,0,0,0,1,0,0,0,169.0,5.0,0.0,0.0,0.0,0.0,99.0
2011-12-01,PARTY CONES CANDY DECORATION,3,0,3,0,0,0,0,0,1,0,42.0,1.0,14.0,0.0,0.0,0.0,176.0
2011-10-01,PARTY CONES CANDY TREE DECORATION,174,4,0,0,0,0,1,0,0,0,18.0,1.0,1.0,0.0,0.0,0.0,89.0
2011-10-01,PARTY CONES CARNIVAL ASSORTED,1,0,1,0,0,0,1,0,0,0,48.0,2.0,0.0,0.0,0.0,0.0,55.0
2011-12-01,PARTY FOOD SHOPPER BAG,8,1,1,0,0,0,0,0,1,0,21.0,2.0,1.0,0.0,0.0,0.0,15.0
2011-12-01,PARTY INVITES BALLOON GIRL,3,1,0,0,0,0,1,0,0,0,40.0,5.0,0.0,0.0,0.0,0.0,41.0
2011-12-01,PARTY INVITES DINOSAURS,6,4,1,0,0,0,1,0,0,0,46.0,7.0,3.0,0.0,0.0,0.0,33.0
2011-12-01,PARTY INVITES FOOTBALL,4,1,1,0,0,0,1,0,0,0,41.0,6.0,2.0,0.0,0.0,0.0,38.0
2011-12-01,PARTY INVITES JAZZ HEARTS,7,2,1,0,0,0,1,0,0,0,73.0,10.0,2.0,0.0,0.0,1.0,30.0
2011-12-01,PARTY INVITES SPACEMAN,14,2,2,0,0,0,1,0,0,0,69.0,9.0,0.0,0.0,0.0,0.0,48.0
2011-12-01,PARTY INVITES WOODLAND,17,6,2,0,0,0,0,0,1,0,52.0,10.0,2.0,0.0,0.0,0.0,66.0
2011-12-01,PARTY METAL SIGN ,153,13,4,0,0,1,0,0,1,0,438.0,40.0,4.0,0.0,0.0,8.0,274.0
2011-12-01,PARTY PIZZA DISH BLUE POLKADOT,3,2,2,0,0,0,1,0,0,0,17.0,1.0,2.0,0.0,0.0,0.0,59.0
2011-12-01,PARTY PIZZA DISH GREEN POLKADOT,22,0,2,0,0,0,1,0,0,0,30.0,2.0,2.0,0.0,0.0,1.0,39.0
2011-12-01,PARTY PIZZA DISH PINK POLKADOT,13,0,2,0,0,0,0,0,1,0,34.0,2.0,2.0,0.0,0.0,0.0,63.0
2011-12-01,PARTY PIZZA DISH RED RETROSPOT,6,1,2,0,0,0,1,0,0,0,118.0,5.0,3.0,0.0,0.0,0.0,164.0
2011-12-01,PARTY TIME DESIGN FLANNEL,1,0,1,0,0,0,0,0,1,0,3.0,1.0,2.0,0.0,0.0,0.0,13.0
2011-12-01,PARTY TIME PENCIL ERASERS,57,2,1,0,0,0,0,0,1,0,238.0,16.0,7.0,0.0,0.0,2.0,92.0
2011-12-01,PASTEL COLOUR HONEYCOMB FAN,25,2,1,0,0,0,1,0,0,0,127.0,7.0,1.0,0.0,0.0,1.0,89.0
2011-11-01,PEACE SMALL WOOD LETTERS,1,1,0,0,0,0,1,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
2011-12-01,PEACE WOODEN BLOCK LETTERS,6,2,0,0,0,0,0,0,1,0,19.0,11.0,0.0,0.0,0.0,1.0,51.0
2011-11-01,PEACH KNITTED HEN ,10,0,1,0,0,0,0,0,1,0,3.0,0.0,2.0,0.0,0.0,0.0,15.0
2011-12-01,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,18,2,0,0,0,0,0,0,1,0,131.0,14.0,1.0,0.0,0.0,0.0,174.0
2011-12-01,PEG BAG APPLES DESIGN,34,7,1,0,0,0,0,0,1,0,53.0,14.0,9.0,0.0,0.0,1.0,71.0
2011-12-01,PENCIL CASE LIFE IS BEAUTIFUL,1,1,0,0,0,0,0,0,1,0,123.0,16.0,8.0,1.0,0.0,3.0,41.0
2011-12-01,PENNY FARTHING BIRTHDAY CARD,133,4,1,0,0,2,0,0,1,0,300.0,18.0,12.0,0.0,0.0,3.0,219.0
2011-12-01,PENS ASSORTED FUNKY JEWELED ,37,0,1,0,0,1,0,0,1,0,679.0,13.0,13.0,0.0,0.0,0.0,413.0
2011-12-01,PENS ASSORTED FUNNY FACE,493,3,2,0,0,1,1,0,0,0,1198.0,26.0,3.0,0.0,0.0,2.0,893.0
2011-12-01,PENS ASSORTED SPACEBALL,222,1,2,0,0,0,1,0,0,0,1046.0,26.0,1.0,0.0,0.0,1.0,738.0
2011-11-01,PERIWINKLE T-LIGHT HOLDER,4,1,0,0,0,0,1,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,6.0
2011-12-01,"PET MUG, GOLDFISH",1,0,1,0,0,0,1,0,0,0,13.0,1.0,1.0,0.0,0.0,0.0,2.0
2011-12-01,PETIT TRAY CHIC,6,3,0,0,0,0,0,0,1,0,119.0,21.0,4.0,0.0,0.0,1.0,101.0
2011-12-01,PHARMACIE FIRST AID TIN,2,0,1,0,0,1,0,0,1,0,143.0,9.0,7.0,1.0,0.0,1.0,23.0
2011-11-01,PHOTO CLIP LINE,13,2,4,0,0,1,1,0,0,0,70.0,4.0,1.0,0.0,0.0,3.0,7.0
2011-12-01,PHOTO CUBE,20,1,5,0,0,0,0,0,1,0,274.0,23.0,22.0,0.0,0.0,5.0,157.0
2011-12-01,PHOTO FRAME 3 CLASSIC HANGING,21,7,0,0,0,2,0,0,1,0,52.0,20.0,0.0,0.0,0.0,2.0,39.0
2011-12-01,PHOTO FRAME CORNICE,61,14,0,0,0,0,0,0,1,0,178.0,34.0,7.0,0.0,0.0,5.0,240.0
2011-12-01,PHOTO FRAME LINEN AND LACE LARGE,26,3,0,0,0,1,0,0,1,0,32.0,3.0,1.0,0.0,0.0,2.0,23.0
2011-12-01,PHOTO FRAME LINEN AND LACE SMALL,30,3,0,0,0,1,0,0,1,0,73.0,14.0,0.0,0.0,0.0,1.0,48.0
2011-12-01,PICNIC BASKET WICKER LARGE,67,11,6,0,0,0,0,0,1,0,79.0,13.0,3.0,0.0,0.0,0.0,101.0
2011-12-01,PICNIC BASKET WICKER SMALL,28,8,4,0,0,0,0,0,1,0,78.0,11.0,3.0,0.0,0.0,0.0,138.0
2011-12-01,PICNIC BOXES SET OF 3 RETROSPOT ,19,2,2,0,0,0,0,0,1,0,57.0,10.0,4.0,0.0,0.0,0.0,57.0
2011-12-01,PICTURE DOMINOES,9,3,3,0,0,0,0,0,1,0,486.0,44.0,20.0,0.0,0.0,4.0,374.0
2011-12-01,PICTURE FRAME WOOD TRIPLE PORTRAIT,36,6,0,0,0,1,0,0,1,0,74.0,20.0,9.0,0.0,0.0,2.0,55.0
2011-11-01,PIECE OF CAMO STATIONERY SET,228,2,0,0,0,0,0,0,1,0,24.0,2.0,0.0,0.0,0.0,0.0,449.0
2011-12-01,PIG KEYRING WITH LIGHT & SOUND ,26,1,2,0,0,0,0,0,1,0,208.0,7.0,9.0,0.0,0.0,0.0,168.0
2011-10-01,PIG MUG IN TWO COLOUR DESIGNS,28,1,0,0,0,0,0,0,1,0,12.0,1.0,0.0,0.0,0.0,0.0,6.0
2011-12-01,PIGGY BANK RETROSPOT ,21,4,1,0,0,0,0,0,1,0,146.0,25.0,6.0,0.0,0.0,2.0,663.0
2011-12-01,PIN CUSHION BABUSHKA BLUE,7,0,2,0,0,0,1,0,0,0,4.0,0.0,4.0,0.0,0.0,0.0,17.0
2011-12-01,PIN CUSHION BABUSHKA PINK,12,0,5,0,0,0,1,0,0,0,56.0,4.0,18.0,0.0,0.0,4.0,45.0
2011-11-01,PIN CUSHION BABUSHKA RED,13,2,4,0,0,1,1,0,0,0,22.0,4.0,0.0,0.0,0.0,0.0,16.0
2011-12-01,PING MICROWAVE APRON,14,1,1,0,0,1,0,0,1,0,57.0,5.0,8.0,0.0,0.0,2.0,44.0
2011-12-01,PING! MICROWAVE PLATE,4,1,2,0,0,0,0,0,1,0,23.0,2.0,6.0,0.0,0.0,4.0,12.0
2011-12-01,PINK  HEART CONFETTI IN TUBE,53,2,1,0,0,0,0,0,1,0,15.0,3.0,2.0,0.0,0.0,0.0,20.0
2011-12-01,PINK  HEART SHAPE LOVE BUCKET ,1,1,0,0,0,0,0,0,1,0,57.0,4.0,0.0,0.0,0.0,3.0,201.0
2011-12-01,PINK  HONEYCOMB PAPER BALL ,9,1,2,0,0,0,0,0,1,0,2.0,0.0,1.0,0.0,0.0,0.0,21.0
2011-12-01,PINK  HONEYCOMB PAPER FAN,1,0,1,0,0,0,0,0,1,0,47.0,5.0,1.0,0.0,0.0,0.0,48.0
2011-12-01,PINK  POLKADOT CUP,232,9,2,0,0,1,0,0,1,0,166.0,23.0,11.0,0.0,0.0,2.0,343.0
2011-12-01,PINK  POLKADOT PLATE ,162,7,1,0,0,1,0,0,1,0,40.0,4.0,4.0,0.0,0.0,0.0,172.0
2011-12-01,PINK & WHITE BREAKFAST TRAY,12,1,1,0,0,1,1,0,0,0,10.0,1.0,1.0,0.0,0.0,0.0,9.0
2011-12-01,PINK 3 PIECE POLKADOT CUTLERY SET,8,2,1,0,0,0,0,0,1,0,374.0,2.0,2.0,0.0,0.0,0.0,198.0
2011-12-01,PINK AND WHITE CHRISTMAS TREE 120CM,1,0,1,0,0,0,1,0,0,0,56.0,6.0,0.0,0.0,0.0,1.0,40.0
2011-12-01,PINK BABY BUNTING,60,4,0,0,0,0,0,0,1,0,80.0,12.0,10.0,0.0,0.0,2.0,140.0
2011-11-01,PINK BITTY LIGHT CHAIN,22,1,10,0,0,0,0,0,1,0,47.0,3.0,4.0,0.0,0.0,0.0,14.0
2011-12-01,PINK BLUE FELT CRAFT TRINKET BOX,76,7,1,0,0,1,0,0,1,0,-30.0,69.0,15.0,1.0,0.0,6.0,1169.0
2011-12-01,PINK BOUDICCA LARGE BRACELET,1,0,1,0,0,0,0,0,1,0,13.0,2.0,0.0,0.0,0.0,0.0,10.0
2011-12-01,PINK BUTTERFLY HANDBAG W BOBBLES,3,0,2,0,0,0,1,0,0,0,26.0,0.0,14.0,0.0,0.0,0.0,23.0
2011-12-01,PINK CAT BOWL,7,0,3,0,0,0,0,0,1,0,85.0,2.0,15.0,1.0,0.0,3.0,24.0
2011-10-01,PINK CHICK EGG WARMER + EGG CUP,6,3,1,0,0,0,1,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,10.0
2011-12-01,PINK CREAM FELT CRAFT TRINKET BOX ,258,13,1,0,0,2,0,0,1,0,1171.0,82.0,14.0,1.0,0.0,7.0,633.0
2011-12-01,PINK DAISY BAG CHARM,-3,0,1,0,0,1,0,0,1,0,3.0,0.0,2.0,0.0,0.0,0.0,3.0
2011-12-01,PINK DIAMANTE PEN IN GIFT BOX,6,0,3,0,0,0,0,0,1,0,27.0,5.0,8.0,0.0,0.0,2.0,20.0
2011-12-01,PINK DINER WALL CLOCK,6,3,1,0,0,0,0,0,1,0,23.0,13.0,3.0,0.0,0.0,0.0,30.0
2011-12-01,PINK DOG BOWL,7,0,2,0,0,1,1,0,0,0,43.0,5.0,13.0,1.0,0.0,2.0,38.0
2011-12-01,PINK DOUGHNUT TRINKET POT ,35,2,1,0,0,0,0,0,1,0,217.0,32.0,7.0,0.0,0.0,1.0,135.0
2011-12-01,PINK DRAWER KNOB ACRYLIC EDWARDIAN,24,1,0,0,0,1,0,0,1,0,290.0,14.0,6.0,1.0,0.0,4.0,336.0
2011-12-01,PINK ENAMEL+GLASS HAIR COMB,-1,0,1,0,0,1,1,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,48.0
2011-12-01,PINK FAIRY CAKE CHILDRENS APRON,105,7,1,1,0,1,0,0,1,0,621.0,66.0,10.0,1.0,0.0,10.0,275.0
2011-12-01,PINK FAIRY CAKE CUSHION COVER,9,0,3,0,0,0,0,0,1,0,22.0,4.0,2.0,0.0,0.0,0.0,18.0
2011-12-01,PINK FELT HANGING HEART W FLOWER,4,0,1,0,0,0,1,0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,10.0
2011-12-01,PINK FLORAL FELTCRAFT SHOULDER BAG,53,10,0,0,0,0,0,0,1,0,165.0,27.0,6.0,0.0,0.0,4.0,169.0
2011-12-01,PINK FLOWER CROCHET FOOD COVER,2,1,0,0,0,0,1,0,0,0,7.0,5.0,0.0,0.0,0.0,0.0,27.0
2011-12-01,PINK FLOWER FABRIC PONY,1,0,1,0,0,0,1,0,0,0,9.0,3.0,0.0,0.0,0.0,0.0,9.0
2011-12-01,PINK FLY SWAT,6,2,1,0,0,0,0,0,1,0,13.0,3.0,2.0,0.0,0.0,0.0,10.0
2011-10-01,PINK GINGHAM CAT WITH SCARF,7,2,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,14.0
2011-12-01,PINK GLASS CANDLEHOLDER,2,1,0,0,0,0,0,0,1,0,14.0,6.0,2.0,0.0,0.0,0.0,24.0
2011-12-01,PINK GLASS TASSLE BAG CHARM ,1,0,1,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
2011-11-01,PINK GOOSE FEATHER TREE 60CM,4,1,0,0,0,1,1,0,0,0,28.0,3.0,0.0,0.0,0.0,1.0,25.0
2011-12-01,PINK GREEN EMBROIDERY COSMETIC BAG,1,0,1,0,0,0,1,0,0,0,4.0,1.0,2.0,0.0,0.0,0.0,4.0
2011-12-01,PINK HAPPY BIRTHDAY BUNTING,27,9,1,0,0,0,1,0,0,0,111.0,23.0,4.0,0.0,0.0,1.0,173.0
2011-12-01,PINK HAWAIIAN PICNIC HAMPER FOR 2,3,0,2,0,0,0,0,0,1,0,8.0,0.0,3.0,0.0,0.0,0.0,9.0
2011-11-01,PINK HEART RED HANDBAG,2,1,0,0,0,0,0,0,1,0,2.0,0.0,1.0,0.0,0.0,0.0,5.0
2011-12-01,PINK HEART SHAPE EGG FRYING PAN,29,1,3,0,0,0,0,0,1,0,106.0,5.0,1.0,0.0,0.0,0.0,185.0
2011-12-01,PINK HEART SHAPE PHOTO FRAME,6,1,0,0,0,0,0,0,1,0,2.0,0.0,1.0,0.0,0.0,0.0,16.0
2011-12-01,PINK HEARTS LIGHT CHAIN ,4,0,2,0,0,0,0,0,1,0,4.0,1.0,2.0,0.0,0.0,0.0,16.0
2011-12-01,PINK HORSE SOCK PUPPET,1,0,1,0,0,0,0,0,1,0,3.0,3.0,0.0,0.0,0.0,0.0,31.0
2011-12-01,PINK JEWELLED MIRROR TRINKET TRAY,1,0,1,0,0,0,1,0,0,0,3.0,1.0,1.0,0.0,0.0,1.0,3.0
2011-12-01,PINK JEWELLED PHOTO FRAME,1,0,1,0,0,0,1,0,0,0,8.0,2.0,2.0,0.0,0.0,1.0,4.0
2011-12-01,PINK KNITTED EGG COSY,3,0,0,0,0,1,1,0,0,0,18.0,2.0,0.0,0.0,0.0,0.0,7.0
2011-12-01,PINK LOVE BIRD CANDLE,104,2,2,0,0,0,1,0,0,0,21.0,2.0,3.0,0.0,0.0,0.0,24.0
2011-12-01,PINK LOVE HEART SHAPE CUP,4,0,2,0,0,0,0,0,1,0,33.0,3.0,4.0,0.0,0.0,2.0,78.0
2011-12-01,PINK METAL CHICKEN HEART ,3,1,1,0,0,0,0,0,1,0,-22.0,2.0,1.0,0.0,0.0,0.0,75.0
2011-12-01,PINK NEW BAROQUECANDLESTICK CANDLE,24,1,0,0,0,0,1,0,0,0,3.0,2.0,1.0,0.0,0.0,0.0,22.0
2011-12-01,PINK OWL SOFT TOY,3,1,0,0,0,1,0,0,1,0,131.0,20.0,5.0,0.0,0.0,3.0,69.0
2011-12-01,PINK PADDED MOBILE,3,1,0,0,0,0,1,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,5.0
2011-11-01,PINK PAISLEY CUSHION COVER ,1,0,1,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,5.0
2011-12-01,PINK PAISLEY ROSE GIFT WRAP,-25,1,0,0,0,0,0,0,1,0,25.0,1.0,0.0,0.0,0.0,0.0,95.0
2011-12-01,PINK PAISLEY SQUARE TISSUE BOX ,38,3,0,0,0,0,1,0,0,0,144.0,23.0,0.0,0.0,0.0,2.0,291.0
2011-12-01,PINK PAPER PARASOL ,32,3,0,0,0,0,0,0,1,0,45.0,8.0,1.0,0.0,0.0,1.0,50.0
2011-12-01,PINK PARTY BAGS,12,2,0,0,0,0,1,0,0,0,32.0,7.0,0.0,0.0,0.0,0.0,44.0
2011-12-01,PINK POLKADOT BOWL,139,7,2,0,0,1,0,0,1,0,364.0,24.0,12.0,1.0,0.0,3.0,354.0
2011-12-01,PINK POLKADOT CHILDRENS UMBRELLA,2,1,0,0,0,0,1,0,0,0,4.0,1.0,1.0,0.0,0.0,0.0,6.0
2011-12-01,PINK POLKADOT GARDEN PARASOL,35,0,3,0,0,0,0,0,1,0,5.0,4.0,0.0,0.0,0.0,0.0,21.0
2011-12-01,PINK POLKADOT WRAP ,300,4,0,0,0,1,1,0,0,0,600.0,16.0,0.0,0.0,0.0,3.0,461.0
2011-11-01,PINK POT PLANT CANDLE,50,3,1,0,0,1,0,0,1,0,28.0,4.0,0.0,0.0,0.0,0.0,14.0
2011-12-01,PINK REGENCY TEACUP AND SAUCER,130,17,4,0,0,2,0,0,1,0,489.0,54.0,27.0,1.0,0.0,9.0,704.0
2011-12-01,PINK ROSE FABRIC MIRROR,15,1,2,0,0,0,0,0,1,0,25.0,4.0,2.0,0.0,0.0,0.0,12.0
2011-12-01,PINK ROSE WASHBAG,5,1,2,0,0,0,0,0,1,0,5.0,1.0,1.0,0.0,0.0,1.0,12.0
2011-12-01,PINK SCOTTIE DOG W FLOWER PATTERN,4,0,2,0,0,0,0,0,1,0,15.0,3.0,3.0,0.0,0.0,0.0,11.0
2011-12-01,PINK STITCHED WALL CLOCK,1,0,1,0,0,0,1,0,0,0,23.0,1.0,1.0,0.0,0.0,0.0,87.0
2011-10-01,PINK STRAWBERRY HANDBAG ,8,1,1,0,0,0,0,0,1,0,3.0,0.0,3.0,0.0,0.0,0.0,7.0
2011-12-01,PINK SWEETHEART BRACELET,3,0,3,0,0,0,0,0,1,0,40.0,2.0,8.0,0.0,0.0,0.0,13.0
2011-12-01,PINK UNION JACK  LUGGAGE TAG,7,1,3,0,0,0,0,0,1,0,52.0,8.0,5.0,0.0,0.0,3.0,15.0
2011-12-01,PINK UNION JACK  PASSPORT COVER ,7,2,2,0,0,0,0,0,1,0,34.0,8.0,4.0,0.0,0.0,2.0,21.0
2011-12-01,PINK VINTAGE PAISLEY PICNIC BAG,124,5,3,1,0,0,0,0,1,0,124.0,19.0,10.0,0.0,0.0,3.0,162.0
2011-12-01,PINK VINTAGE SPOT BEAKER,46,6,2,0,0,0,0,0,1,0,69.0,10.0,9.0,0.0,0.0,1.0,562.0
2011-12-01,PINK YELLOW PATCH CUSHION COVER,2,0,1,0,0,0,0,0,1,0,2.0,0.0,1.0,0.0,0.0,0.0,4.0
2011-11-01,PINK/GREEN FLOWER DESIGN BIG MUG,7,2,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,4.0
2011-12-01,PINK/PURPLE RETRO RADIO,5,0,2,0,0,0,1,0,0,0,70.0,6.0,2.0,0.0,0.0,0.0,9.0
2011-11-01,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",4,2,1,0,0,0,1,0,0,0,3.0,2.0,1.0,0.0,0.0,0.0,15.0
