YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,predict_Quantity,real_Quantity
2011-03-01,HOME SWEET HOME 3 PEG HANGER ,8,1,0,0,0,0,0,0,1,0,,
2011-04-01,HOME SWEET HOME 3 PEG HANGER ,1,1,0,0,0,0,0,0,1,0,,
2011-05-01,HOME SWEET HOME 3 PEG HANGER ,2,0,2,0,0,0,0,0,1,0,,
2011-06-01,HOME SWEET HOME 3 PEG HANGER ,9,1,0,0,0,1,0,0,1,0,,
2011-07-01,HOME SWEET HOME 3 PEG HANGER ,10,2,0,0,0,0,0,0,1,0,,
2011-08-01,HOME SWEET HOME 3 PEG HANGER ,13,2,2,0,0,0,0,0,1,0,,
2011-09-01,HOME SWEET HOME 3 PEG HANGER ,82,14,2,0,0,4,0,0,1,0,,
2011-10-01,HOME SWEET HOME 3 PEG HANGER ,89,11,0,0,0,2,0,0,1,0,,
2011-11-01,HOME SWEET HOME 3 PEG HANGER ,25,7,5,0,0,1,0,0,1,0,,
2011-12-01,HOME SWEET HOME 3 PEG HANGER ,9,2,0,0,0,0,0,0,1,0,1.0,9.0
2011-01-01,HOME SWEET HOME BLACKBOARD,13,3,0,0,0,1,0,0,1,0,,
2011-02-01,HOME SWEET HOME BLACKBOARD,32,6,0,0,0,0,0,0,1,0,,
2011-03-01,HOME SWEET HOME BLACKBOARD,119,2,2,2,0,0,0,0,1,0,,
2011-04-01,HOME SWEET HOME BLACKBOARD,114,4,0,2,0,0,0,0,1,0,,
2011-05-01,HOME SWEET HOME BLACKBOARD,7,2,2,0,0,0,0,0,1,0,,
2011-06-01,HOME SWEET HOME BLACKBOARD,61,7,1,0,0,1,0,0,1,0,,
2011-07-01,HOME SWEET HOME BLACKBOARD,21,5,1,0,0,0,0,0,1,0,,
2011-08-01,HOME SWEET HOME BLACKBOARD,29,6,4,1,0,0,0,0,1,0,,
2011-09-01,HOME SWEET HOME BLACKBOARD,254,30,4,1,0,2,0,0,1,0,,
2011-10-01,HOME SWEET HOME BLACKBOARD,173,30,5,0,0,6,0,0,1,0,,
2011-11-01,HOME SWEET HOME BLACKBOARD,147,35,14,0,0,2,0,0,1,0,,
2011-12-01,HOME SWEET HOME BLACKBOARD,12,2,0,0,0,0,0,0,1,0,7.0,12.0
2011-01-01,HOME SWEET HOME BOTTLE ,1,0,1,0,0,0,0,0,1,0,,
2011-02-01,HOME SWEET HOME BOTTLE ,9,3,1,0,0,0,0,0,1,0,,
2011-03-01,HOME SWEET HOME BOTTLE ,26,3,0,0,0,0,0,0,1,0,,
2011-04-01,HOME SWEET HOME BOTTLE ,6,3,1,0,0,0,0,0,1,0,,
2011-05-01,HOME SWEET HOME BOTTLE ,27,2,2,0,0,0,0,0,1,0,,
2011-06-01,HOME SWEET HOME BOTTLE ,27,5,0,0,0,0,0,0,1,0,,
2011-07-01,HOME SWEET HOME BOTTLE ,27,2,0,0,0,1,0,0,1,0,,
2011-08-01,HOME SWEET HOME BOTTLE ,3,0,1,0,0,0,0,0,1,0,,
2011-09-01,HOME SWEET HOME BOTTLE ,166,9,8,1,0,1,0,0,1,0,,
2011-10-01,HOME SWEET HOME BOTTLE ,77,14,4,0,0,0,0,0,1,0,,
2011-11-01,HOME SWEET HOME BOTTLE ,92,18,7,0,0,0,0,0,1,0,,
2011-12-01,HOME SWEET HOME BOTTLE ,12,1,0,0,0,0,0,0,1,0,1.0,12.0
2011-01-01,HOME SWEET HOME CUSHION COVER ,9,5,0,0,0,0,0,0,1,0,,
2011-02-01,HOME SWEET HOME CUSHION COVER ,33,9,2,0,0,3,0,0,1,0,,
2011-03-01,HOME SWEET HOME CUSHION COVER ,15,6,0,0,0,0,0,0,1,0,,
2011-04-01,HOME SWEET HOME CUSHION COVER ,50,15,1,0,0,0,0,0,1,0,,
2011-05-01,HOME SWEET HOME CUSHION COVER ,14,3,2,0,0,0,0,0,1,0,,
2011-06-01,HOME SWEET HOME CUSHION COVER ,39,13,1,0,0,0,0,0,1,0,,
2011-07-01,HOME SWEET HOME CUSHION COVER ,25,4,3,0,0,2,0,0,1,0,,
2011-08-01,HOME SWEET HOME CUSHION COVER ,34,3,2,0,0,0,0,0,1,0,,
2011-09-01,HOME SWEET HOME CUSHION COVER ,231,52,7,0,0,5,0,0,1,0,,
2011-10-01,HOME SWEET HOME CUSHION COVER ,148,38,2,0,0,5,0,0,1,0,,
2011-11-01,HOME SWEET HOME CUSHION COVER ,170,38,8,0,0,7,0,0,1,0,,
2011-12-01,HOME SWEET HOME CUSHION COVER ,18,5,0,0,0,1,0,0,1,0,9.0,18.0
2011-01-01,HOME SWEET HOME HANGING HEART,1,0,1,0,0,0,0,0,1,0,,
2011-02-01,HOME SWEET HOME HANGING HEART,27,4,2,0,0,1,0,0,1,0,,
2011-03-01,HOME SWEET HOME HANGING HEART,27,3,2,0,0,0,0,0,1,0,,
2011-04-01,HOME SWEET HOME HANGING HEART,50,8,1,0,0,1,0,0,1,0,,
2011-05-01,HOME SWEET HOME HANGING HEART,81,12,1,0,0,0,0,0,1,0,,
2011-06-01,HOME SWEET HOME HANGING HEART,72,9,2,0,0,0,0,0,1,0,,
2011-07-01,HOME SWEET HOME HANGING HEART,19,2,4,0,0,1,0,0,1,0,,
2011-08-01,HOME SWEET HOME HANGING HEART,110,7,5,0,0,2,0,0,1,0,,
2011-09-01,HOME SWEET HOME HANGING HEART,704,52,11,0,0,6,0,0,1,0,,
2011-10-01,HOME SWEET HOME HANGING HEART,330,27,6,0,0,4,0,0,1,0,,
2011-11-01,HOME SWEET HOME HANGING HEART,427,41,14,0,0,5,0,0,1,0,,
2011-12-01,HOME SWEET HOME HANGING HEART,74,5,0,0,0,1,0,0,1,0,217.0,74.0
2011-01-01,HOME SWEET HOME HOOK,-2,2,0,0,0,0,0,0,1,0,,
2011-02-01,HOME SWEET HOME HOOK,3,1,0,1,0,0,0,0,1,0,,
2011-04-01,HOME SWEET HOME HOOK,2,1,0,0,0,0,0,0,1,0,,
2011-05-01,HOME SWEET HOME HOOK,49,4,0,0,0,0,0,0,1,0,,
2011-06-01,HOME SWEET HOME HOOK,50,5,0,0,0,0,0,0,1,0,,
2011-07-01,HOME SWEET HOME HOOK,68,5,0,0,0,1,0,0,1,0,,
2011-08-01,HOME SWEET HOME HOOK,27,2,0,0,0,1,0,0,1,0,,
2011-09-01,HOME SWEET HOME HOOK,19,3,1,0,0,0,0,0,1,0,,
2011-10-01,HOME SWEET HOME HOOK,37,9,0,0,0,0,0,0,1,0,,
2011-11-01,HOME SWEET HOME HOOK,53,8,1,0,0,1,0,0,1,0,,
2011-12-01,HOME SWEET HOME HOOK,17,2,0,0,0,0,0,0,1,0,-2.0,17.0
2011-01-01,HOME SWEET HOME KEY HOLDER,3,2,0,0,0,0,0,0,1,0,,
2011-02-01,HOME SWEET HOME KEY HOLDER,9,3,0,0,0,2,0,0,1,0,,
2011-03-01,HOME SWEET HOME KEY HOLDER,130,1,0,2,0,0,0,0,1,0,,
2011-04-01,HOME SWEET HOME KEY HOLDER,137,2,0,2,0,0,0,0,1,0,,
2011-05-01,HOME SWEET HOME KEY HOLDER,7,4,1,0,0,0,0,0,1,0,,
2011-06-01,HOME SWEET HOME KEY HOLDER,5,2,0,0,0,1,0,0,1,0,,
2011-07-01,HOME SWEET HOME KEY HOLDER,12,4,2,0,0,1,0,0,1,0,,
2011-08-01,HOME SWEET HOME KEY HOLDER,4,3,0,0,0,0,0,0,1,0,,
2011-09-01,HOME SWEET HOME KEY HOLDER,46,17,4,0,0,5,0,0,1,0,,
2011-10-01,HOME SWEET HOME KEY HOLDER,34,10,5,0,0,7,0,0,1,0,,
2011-11-01,HOME SWEET HOME KEY HOLDER,64,21,5,0,0,6,0,0,1,0,,
2011-12-01,HOME SWEET HOME KEY HOLDER,3,2,0,0,0,0,0,0,1,0,3.0,3.0
2010-01-01,HOME SWEET HOME METAL SIGN ,1,0,1,0,0,0,0,0,1,0,,
2010-03-01,HOME SWEET HOME METAL SIGN ,36,3,0,0,0,1,0,0,1,0,,
2010-05-01,HOME SWEET HOME METAL SIGN ,4,2,0,0,0,0,0,0,1,0,,
2010-06-01,HOME SWEET HOME METAL SIGN ,1,0,1,0,0,0,0,0,1,0,,
2010-07-01,HOME SWEET HOME METAL SIGN ,1,0,1,0,0,0,0,0,1,0,,
2010-08-01,HOME SWEET HOME METAL SIGN ,12,1,0,0,0,0,0,0,1,0,,
2010-09-01,HOME SWEET HOME METAL SIGN ,4,2,1,0,0,0,0,0,1,0,,
2010-10-01,HOME SWEET HOME METAL SIGN ,8,1,1,0,0,0,0,0,1,0,,
2010-12-01,HOME SWEET HOME METAL SIGN ,44,10,1,0,0,0,0,0,1,0,,
2011-01-01,HOME SWEET HOME METAL SIGN ,104,14,4,0,0,3,0,0,1,0,,
2011-02-01,HOME SWEET HOME METAL SIGN ,176,20,4,0,0,2,0,0,1,0,,
2011-03-01,HOME SWEET HOME METAL SIGN ,156,24,2,0,0,0,0,0,1,0,,
2011-04-01,HOME SWEET HOME METAL SIGN ,89,14,1,0,0,3,0,0,1,0,,
2011-05-01,HOME SWEET HOME METAL SIGN ,102,21,0,0,0,1,0,0,1,0,,
2011-06-01,HOME SWEET HOME METAL SIGN ,390,22,2,0,0,3,0,0,1,0,,
2011-07-01,HOME SWEET HOME METAL SIGN ,79,12,3,0,0,3,0,0,1,0,,
2011-08-01,HOME SWEET HOME METAL SIGN ,135,26,3,0,0,0,0,0,1,0,,
2011-09-01,HOME SWEET HOME METAL SIGN ,80,19,2,0,0,0,0,0,1,0,,
2011-10-01,HOME SWEET HOME METAL SIGN ,140,15,3,0,0,0,0,0,1,0,,
2011-11-01,HOME SWEET HOME METAL SIGN ,103,16,6,1,0,2,0,0,1,0,,
2011-12-01,HOME SWEET HOME METAL SIGN ,97,9,0,0,0,1,0,0,1,0,1.0,97.0
2010-01-01,HOME SWEET HOME MUG,1,1,0,0,0,0,0,0,1,0,,
2010-02-01,HOME SWEET HOME MUG,18,2,0,0,0,0,0,0,1,0,,
2010-03-01,HOME SWEET HOME MUG,12,1,0,0,0,0,0,0,1,0,,
2010-05-01,HOME SWEET HOME MUG,8,2,0,0,0,0,0,0,1,0,,
2010-06-01,HOME SWEET HOME MUG,8,2,0,0,0,0,0,0,1,0,,
2010-07-01,HOME SWEET HOME MUG,1,0,1,0,0,0,0,0,1,0,,
2010-08-01,HOME SWEET HOME MUG,49,4,0,0,0,0,0,0,1,0,,
2010-09-01,HOME SWEET HOME MUG,3,1,1,0,0,0,0,0,1,0,,
2010-10-01,HOME SWEET HOME MUG,1,0,1,0,0,0,0,0,1,0,,
2010-12-01,HOME SWEET HOME MUG,118,17,4,0,0,0,0,0,1,0,,
2011-01-01,HOME SWEET HOME MUG,192,17,3,0,0,0,0,0,1,0,,
2011-02-01,HOME SWEET HOME MUG,486,14,4,0,0,2,0,0,1,0,,
2011-03-01,HOME SWEET HOME MUG,657,25,2,0,0,3,0,0,1,0,,
2011-04-01,HOME SWEET HOME MUG,211,32,3,0,0,1,0,0,1,0,,
2011-05-01,HOME SWEET HOME MUG,347,14,5,0,0,3,0,0,1,0,,
2011-06-01,HOME SWEET HOME MUG,1320,26,5,0,0,3,0,0,1,0,,
2011-07-01,HOME SWEET HOME MUG,243,28,5,0,0,0,0,0,1,0,,
2011-08-01,HOME SWEET HOME MUG,-635,20,5,0,0,1,0,0,1,0,,
2011-09-01,HOME SWEET HOME MUG,805,25,4,1,0,2,0,0,1,0,,
2011-10-01,HOME SWEET HOME MUG,218,26,2,0,0,5,0,0,1,0,,
2011-11-01,HOME SWEET HOME MUG,262,24,10,0,0,3,0,0,1,0,,
2011-12-01,HOME SWEET HOME MUG,41,9,1,0,0,0,0,0,1,0,206.0,41.0
2010-01-01,HOMEMADE JAM SCENTED CANDLES,190,7,2,0,0,1,0,0,1,0,,
2010-02-01,HOMEMADE JAM SCENTED CANDLES,96,8,0,0,0,0,0,0,1,0,,
2010-03-01,HOMEMADE JAM SCENTED CANDLES,12,1,0,0,0,0,0,0,1,0,,
2010-05-01,HOMEMADE JAM SCENTED CANDLES,84,5,0,0,0,0,0,0,1,0,,
2010-06-01,HOMEMADE JAM SCENTED CANDLES,32,1,3,0,0,0,0,0,1,0,,
2010-07-01,HOMEMADE JAM SCENTED CANDLES,18,1,2,0,0,0,0,0,1,0,,
2010-08-01,HOMEMADE JAM SCENTED CANDLES,122,7,1,0,0,0,0,0,1,0,,
2010-09-01,HOMEMADE JAM SCENTED CANDLES,60,4,1,0,0,0,0,0,1,0,,
2010-10-01,HOMEMADE JAM SCENTED CANDLES,52,2,2,0,0,0,0,0,1,0,,
2010-12-01,HOMEMADE JAM SCENTED CANDLES,539,19,10,0,0,1,0,0,1,0,,
2011-01-01,HOMEMADE JAM SCENTED CANDLES,953,52,9,0,0,3,0,0,1,0,,
2011-02-01,HOMEMADE JAM SCENTED CANDLES,1271,41,7,0,0,2,0,0,1,0,,
2011-03-01,HOMEMADE JAM SCENTED CANDLES,1512,43,9,0,0,5,0,0,1,0,,
2011-04-01,HOMEMADE JAM SCENTED CANDLES,804,50,8,0,0,2,0,0,1,0,,
2011-05-01,HOMEMADE JAM SCENTED CANDLES,699,35,15,0,0,2,0,0,1,0,,
2011-06-01,HOMEMADE JAM SCENTED CANDLES,630,35,10,0,0,1,0,0,1,0,,
2011-07-01,HOMEMADE JAM SCENTED CANDLES,477,30,7,0,0,3,0,0,1,0,,
2011-08-01,HOMEMADE JAM SCENTED CANDLES,1372,37,10,1,0,1,0,0,1,0,,
2011-09-01,HOMEMADE JAM SCENTED CANDLES,2044,42,6,1,0,2,0,0,1,0,,
2011-10-01,HOMEMADE JAM SCENTED CANDLES,671,36,7,0,0,2,0,0,1,0,,
2011-11-01,HOMEMADE JAM SCENTED CANDLES,570,35,17,0,0,2,0,0,1,0,,
2011-12-01,HOMEMADE JAM SCENTED CANDLES,184,7,2,0,0,0,0,0,1,0,549.0,184.0
2010-01-01,"HOOK, 1 HANGER ,MAGIC GARDEN",0,1,1,0,0,0,0,0,1,0,,
2010-02-01,"HOOK, 1 HANGER ,MAGIC GARDEN",24,1,0,0,0,0,0,0,1,0,,
2010-03-01,"HOOK, 1 HANGER ,MAGIC GARDEN",1,0,1,0,0,0,0,0,1,0,,
2010-05-01,"HOOK, 1 HANGER ,MAGIC GARDEN",12,1,0,0,0,0,0,0,1,0,,
2010-06-01,"HOOK, 1 HANGER ,MAGIC GARDEN",12,1,0,0,0,0,0,0,1,0,,
2010-07-01,"HOOK, 1 HANGER ,MAGIC GARDEN",1,0,1,0,0,0,0,0,1,0,,
2010-08-01,"HOOK, 1 HANGER ,MAGIC GARDEN",12,1,0,0,0,0,0,0,1,0,,
2010-10-01,"HOOK, 1 HANGER ,MAGIC GARDEN",1,0,1,0,0,0,0,0,1,0,,
2010-12-01,"HOOK, 1 HANGER ,MAGIC GARDEN",51,1,3,0,0,0,0,0,1,0,,
2011-01-01,"HOOK, 1 HANGER ,MAGIC GARDEN",337,6,5,2,0,1,0,0,1,0,,
2011-02-01,"HOOK, 1 HANGER ,MAGIC GARDEN",202,11,6,1,0,1,0,0,1,0,,
2011-03-01,"HOOK, 1 HANGER ,MAGIC GARDEN",315,11,5,1,0,1,0,0,1,0,,
2011-04-01,"HOOK, 1 HANGER ,MAGIC GARDEN",81,7,7,0,0,0,0,0,1,0,,
2011-05-01,"HOOK, 1 HANGER ,MAGIC GARDEN",111,7,3,0,0,0,0,0,1,0,,
2011-06-01,"HOOK, 1 HANGER ,MAGIC GARDEN",3,0,3,0,0,0,0,0,1,0,,
2011-07-01,"HOOK, 1 HANGER ,MAGIC GARDEN",26,2,1,0,0,1,0,0,1,0,,
2011-08-01,"HOOK, 1 HANGER ,MAGIC GARDEN",4,0,1,0,0,0,0,0,1,0,,
2011-09-01,"HOOK, 1 HANGER ,MAGIC GARDEN",48,1,0,0,0,0,0,0,1,0,,
2011-10-01,"HOOK, 1 HANGER ,MAGIC GARDEN",3,0,2,0,0,0,0,0,1,0,,
2011-11-01,"HOOK, 1 HANGER ,MAGIC GARDEN",14,1,2,0,0,0,0,0,1,0,45.0,15.0
2011-02-01,HORSE & PONY WALL ART,1,1,0,0,0,0,0,0,1,0,,
2011-03-01,HORSE & PONY WALL ART,141,2,0,2,0,0,0,0,1,0,,
2011-04-01,HORSE & PONY WALL ART,6,1,0,0,0,0,0,0,1,0,,
2011-05-01,HORSE & PONY WALL ART,54,1,0,0,0,1,0,0,1,0,,
2011-07-01,HORSE & PONY WALL ART,6,1,0,0,0,0,0,0,1,0,,
2011-09-01,HORSE & PONY WALL ART,6,1,0,0,0,0,0,0,1,0,,
2011-10-01,HORSE & PONY WALL ART,36,6,0,0,0,0,0,0,1,0,,
2011-11-01,HORSE & PONY WALL ART,6,1,0,0,0,0,0,0,1,0,1.0,6.0
2010-01-01,HOT BATHS METAL SIGN,1,0,1,0,0,0,0,0,1,0,,
2010-02-01,HOT BATHS METAL SIGN,24,2,0,0,0,0,0,0,1,0,,
2010-03-01,HOT BATHS METAL SIGN,21,1,3,0,0,0,0,0,1,0,,
2010-06-01,HOT BATHS METAL SIGN,28,3,2,0,0,0,0,0,1,0,,
2010-07-01,HOT BATHS METAL SIGN,13,1,5,0,0,0,0,0,1,0,,
2010-08-01,HOT BATHS METAL SIGN,20,2,0,0,0,0,0,0,1,0,,
2010-09-01,HOT BATHS METAL SIGN,36,4,3,0,0,0,0,0,1,0,,
2010-10-01,HOT BATHS METAL SIGN,153,1,0,0,0,2,0,0,1,0,,
2010-12-01,HOT BATHS METAL SIGN,148,9,12,0,0,0,0,0,1,0,,
2011-01-01,HOT BATHS METAL SIGN,303,26,27,1,0,3,0,0,1,0,,
2011-02-01,HOT BATHS METAL SIGN,325,24,11,0,0,0,0,0,1,0,,
2011-03-01,HOT BATHS METAL SIGN,675,39,18,2,0,3,0,0,1,0,,
2011-04-01,HOT BATHS METAL SIGN,620,30,19,0,0,6,0,0,1,0,,
2011-05-01,HOT BATHS METAL SIGN,645,36,11,1,0,2,0,0,1,0,,
2011-06-01,HOT BATHS METAL SIGN,376,27,20,0,0,1,0,0,1,0,,
2011-07-01,HOT BATHS METAL SIGN,476,15,12,1,0,6,0,0,1,0,,
2011-08-01,HOT BATHS METAL SIGN,317,16,17,0,0,2,0,0,1,0,,
2011-09-01,HOT BATHS METAL SIGN,1056,37,15,2,0,0,0,0,1,0,,
2011-10-01,HOT BATHS METAL SIGN,780,40,28,1,0,1,0,0,1,0,,
2011-11-01,HOT BATHS METAL SIGN,1060,49,22,3,0,5,0,0,1,0,,
2011-12-01,HOT BATHS METAL SIGN,157,9,3,0,0,1,0,0,1,0,1.0,157.0
2010-03-01,HOT BATHS SOAP HOLDER,12,1,0,0,0,0,0,0,1,0,,
2010-05-01,HOT BATHS SOAP HOLDER,1,1,0,0,0,0,0,0,1,0,,
2010-09-01,HOT BATHS SOAP HOLDER,1,1,0,0,0,0,0,0,1,0,,
2010-10-01,HOT BATHS SOAP HOLDER,1,1,0,0,0,0,0,0,1,0,,
2010-12-01,HOT BATHS SOAP HOLDER,34,6,2,0,0,2,0,0,1,0,,
2011-01-01,HOT BATHS SOAP HOLDER,21,11,0,0,0,5,0,0,1,0,,
2011-02-01,HOT BATHS SOAP HOLDER,18,4,2,0,0,4,0,0,1,0,,
2011-03-01,HOT BATHS SOAP HOLDER,27,7,2,0,0,0,0,0,1,0,,
2011-04-01,HOT BATHS SOAP HOLDER,117,4,0,0,0,2,0,0,1,0,,
2011-05-01,HOT BATHS SOAP HOLDER,17,4,1,0,0,0,0,0,1,0,,
2011-06-01,HOT BATHS SOAP HOLDER,26,11,1,0,0,1,0,0,1,0,,
2011-07-01,HOT BATHS SOAP HOLDER,35,9,1,0,0,1,0,0,1,0,,
2011-08-01,HOT BATHS SOAP HOLDER,32,8,0,0,0,2,0,0,1,0,,
2011-09-01,HOT BATHS SOAP HOLDER,15,4,2,0,0,1,0,0,1,0,,
2011-10-01,HOT BATHS SOAP HOLDER,13,4,1,0,0,2,0,0,1,0,,
2011-11-01,HOT BATHS SOAP HOLDER,98,6,0,0,0,2,0,0,1,0,,
2011-12-01,HOT BATHS SOAP HOLDER,4,0,0,0,0,1,0,0,1,0,1.0,4.0
2011-01-01,HOT STUFF HOT WATER BOTTLE,66,0,0,0,0,3,0,0,1,0,,
2011-02-01,HOT STUFF HOT WATER BOTTLE,40,4,3,0,0,0,0,0,1,0,,
2011-04-01,HOT STUFF HOT WATER BOTTLE,14,2,1,0,0,0,0,0,1,0,,
2011-05-01,HOT STUFF HOT WATER BOTTLE,14,2,2,0,0,0,0,0,1,0,,
2011-06-01,HOT STUFF HOT WATER BOTTLE,36,4,1,0,0,0,0,0,1,0,,
2011-07-01,HOT STUFF HOT WATER BOTTLE,38,1,2,0,0,1,0,0,1,0,,
2011-08-01,HOT STUFF HOT WATER BOTTLE,47,5,2,0,0,1,0,0,1,0,,
2011-09-01,HOT STUFF HOT WATER BOTTLE,114,14,4,0,0,1,0,0,1,0,,
2011-10-01,HOT STUFF HOT WATER BOTTLE,58,10,2,0,0,1,0,0,1,0,,
2011-11-01,HOT STUFF HOT WATER BOTTLE,112,18,6,0,0,0,0,0,1,0,,
2011-12-01,HOT STUFF HOT WATER BOTTLE,18,2,0,0,0,0,0,0,1,0,14.0,18.0
2010-01-01,HOT WATER BOTTLE BABUSHKA ,85,8,2,0,0,1,0,0,1,0,,
2010-02-01,HOT WATER BOTTLE BABUSHKA ,19,4,0,0,0,0,0,0,1,0,,
2010-03-01,HOT WATER BOTTLE BABUSHKA ,94,7,2,0,0,1,0,0,1,0,,
2010-05-01,HOT WATER BOTTLE BABUSHKA ,44,7,0,0,0,0,0,0,1,0,,
2010-06-01,HOT WATER BOTTLE BABUSHKA ,63,7,4,0,0,1,0,0,1,0,,
2010-07-01,HOT WATER BOTTLE BABUSHKA ,25,5,2,0,0,0,0,0,1,0,,
2010-08-01,HOT WATER BOTTLE BABUSHKA ,74,7,1,0,0,0,0,0,1,0,,
2010-09-01,HOT WATER BOTTLE BABUSHKA ,70,8,1,0,0,0,0,0,1,0,,
2010-10-01,HOT WATER BOTTLE BABUSHKA ,43,4,4,0,0,0,0,0,1,0,,
2010-12-01,HOT WATER BOTTLE BABUSHKA ,560,47,18,0,0,1,0,0,1,0,,
2011-01-01,HOT WATER BOTTLE BABUSHKA ,-20,6,1,0,0,1,0,0,1,0,,
2011-02-01,HOT WATER BOTTLE BABUSHKA ,8,4,1,0,0,0,0,0,1,0,,
2011-03-01,HOT WATER BOTTLE BABUSHKA ,12,3,5,0,0,0,0,0,1,0,,
2011-04-01,HOT WATER BOTTLE BABUSHKA ,3,0,3,0,0,0,0,0,1,0,,
2011-05-01,HOT WATER BOTTLE BABUSHKA ,5,2,1,0,0,0,0,0,1,0,,
2011-06-01,HOT WATER BOTTLE BABUSHKA ,1,1,0,0,0,0,0,0,1,0,,
2011-07-01,HOT WATER BOTTLE BABUSHKA ,2,0,1,0,0,0,0,0,1,0,,
2011-09-01,HOT WATER BOTTLE BABUSHKA ,20,5,2,0,0,1,0,0,1,0,,
2011-10-01,HOT WATER BOTTLE BABUSHKA ,8,1,2,0,0,0,0,0,1,0,,
2011-11-01,HOT WATER BOTTLE BABUSHKA ,8,3,1,0,0,0,0,0,1,0,,
2011-12-01,HOT WATER BOTTLE BABUSHKA ,5,2,0,0,0,0,0,0,1,0,-20.0,6.0
2010-01-01,HOT WATER BOTTLE I AM SO POORLY,44,3,2,0,0,1,0,0,1,0,,
2010-03-01,HOT WATER BOTTLE I AM SO POORLY,12,0,2,0,0,0,0,0,1,0,,
2010-05-01,HOT WATER BOTTLE I AM SO POORLY,23,9,0,0,0,0,0,0,1,0,,
2010-06-01,HOT WATER BOTTLE I AM SO POORLY,59,5,4,0,0,2,0,0,1,0,,
2010-07-01,HOT WATER BOTTLE I AM SO POORLY,45,5,4,0,0,0,0,0,1,0,,
2010-08-01,HOT WATER BOTTLE I AM SO POORLY,21,5,1,0,0,0,0,0,1,0,,
2010-09-01,HOT WATER BOTTLE I AM SO POORLY,19,3,1,0,0,1,0,0,1,0,,
2010-10-01,HOT WATER BOTTLE I AM SO POORLY,22,2,3,0,0,0,0,0,1,0,,
2010-12-01,HOT WATER BOTTLE I AM SO POORLY,362,39,18,0,0,1,0,0,1,0,,
2011-01-01,HOT WATER BOTTLE I AM SO POORLY,151,25,10,0,0,1,0,0,1,0,,
2011-02-01,HOT WATER BOTTLE I AM SO POORLY,168,26,9,0,0,3,0,0,1,0,,
2011-03-01,HOT WATER BOTTLE I AM SO POORLY,74,14,7,0,0,2,0,0,1,0,,
2011-04-01,HOT WATER BOTTLE I AM SO POORLY,92,19,5,0,0,0,0,0,1,0,,
2011-05-01,HOT WATER BOTTLE I AM SO POORLY,114,11,10,0,0,4,0,0,1,0,,
2011-06-01,HOT WATER BOTTLE I AM SO POORLY,153,32,12,0,0,0,0,0,1,0,,
2011-07-01,HOT WATER BOTTLE I AM SO POORLY,133,20,7,0,0,0,0,0,1,0,,
2011-08-01,HOT WATER BOTTLE I AM SO POORLY,452,25,8,0,0,4,0,0,1,0,,
2011-09-01,HOT WATER BOTTLE I AM SO POORLY,27,65,12,0,0,3,0,0,1,0,,
2011-10-01,HOT WATER BOTTLE I AM SO POORLY,370,76,8,0,0,6,0,0,1,0,,
2011-11-01,HOT WATER BOTTLE I AM SO POORLY,669,93,29,0,0,7,0,0,1,0,,
2011-12-01,HOT WATER BOTTLE I AM SO POORLY,70,9,4,0,0,2,0,0,1,0,12.0,70.0
2011-01-01,HOT WATER BOTTLE KEEP CALM,181,20,0,0,0,3,0,0,1,0,,
2011-02-01,HOT WATER BOTTLE KEEP CALM,298,37,4,0,0,2,0,0,1,0,,
2011-03-01,HOT WATER BOTTLE KEEP CALM,95,16,0,0,0,0,0,0,1,0,,
2011-04-01,HOT WATER BOTTLE KEEP CALM,469,20,1,0,0,2,0,0,1,0,,
2011-05-01,HOT WATER BOTTLE KEEP CALM,456,23,4,0,0,2,0,0,1,0,,
2011-06-01,HOT WATER BOTTLE KEEP CALM,298,38,2,0,0,1,0,0,1,0,,
2011-07-01,HOT WATER BOTTLE KEEP CALM,310,24,5,0,0,3,0,0,1,0,,
2011-08-01,HOT WATER BOTTLE KEEP CALM,341,41,6,0,0,3,0,0,1,0,,
2011-09-01,HOT WATER BOTTLE KEEP CALM,1072,164,8,0,0,2,0,0,1,0,,
2011-10-01,HOT WATER BOTTLE KEEP CALM,760,135,6,0,0,5,0,0,1,0,,
2011-11-01,HOT WATER BOTTLE KEEP CALM,1365,188,29,0,0,9,0,0,1,0,,
2011-12-01,HOT WATER BOTTLE KEEP CALM,100,8,1,0,0,1,0,0,1,0,95.0,100.0
2011-01-01,HOT WATER BOTTLE SEX BOMB,28,1,0,0,0,1,0,0,1,0,,
2011-02-01,HOT WATER BOTTLE SEX BOMB,31,4,1,0,0,0,0,0,1,0,,
2011-03-01,HOT WATER BOTTLE SEX BOMB,29,2,1,0,0,0,0,0,1,0,,
2011-04-01,HOT WATER BOTTLE SEX BOMB,5,4,0,0,0,0,0,0,1,0,,
2011-05-01,HOT WATER BOTTLE SEX BOMB,30,5,1,0,0,0,0,0,1,0,,
2011-06-01,HOT WATER BOTTLE SEX BOMB,34,2,1,0,0,0,0,0,1,0,,
2011-07-01,HOT WATER BOTTLE SEX BOMB,10,4,1,0,0,0,0,0,1,0,,
2011-08-01,HOT WATER BOTTLE SEX BOMB,13,5,2,0,0,0,0,0,1,0,,
2011-09-01,HOT WATER BOTTLE SEX BOMB,92,15,2,0,0,0,0,0,1,0,,
