,YYYYMM,Description,Quantity,Demand Pattern,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,product_cluster
21237,201112,HOME SMALL WOOD LETTERS,2,Lumpy,1,1,0,0,0,0
21238,201105,HOME SWEEET HOME 3 PEG HANGER ,1,Erratic,1,0,0,0,0,0
21239,201109,HOME SWEEET HOME 3 PEG HANGER ,24,Erratic,24,0,0,0,0,0
21240,201101,HOME SWEET HOME 2 DRAWER CABINET,8,Lumpy,8,0,0,0,0,0
21241,201102,HOME SWEET HOME 2 DRAWER CABINET,16,Lumpy,14,1,0,0,1,0
21242,201104,HOME SWEET HOME 2 DRAWER CABINET,7,Lumpy,7,0,0,0,0,0
21243,201105,HOME SWEET HOME 2 DRAWER CABINET,2,Lumpy,1,1,0,0,0,0
21244,201106,HOME SWEET HOME 2 DRAWER CABINET,12,Lumpy,12,0,0,0,0,0
21245,201107,HOME SWEET HOME 2 DRAWER CABINET,5,Lumpy,5,0,0,0,0,0
21246,201108,HOME SWEET HOME 2 DRAWER CABINET,6,Lumpy,4,2,0,0,0,0
21247,201109,HOME SWEET HOME 2 DRAWER CABINET,47,Lumpy,44,3,0,0,0,0
21248,201110,HOME SWEET HOME 2 DRAWER CABINET,88,Lumpy,47,1,0,0,40,0
21249,201111,HOME SWEET HOME 2 DRAWER CABINET,61,Lumpy,33,8,0,0,20,0
21250,201112,HOME SWEET HOME 2 DRAWER CABINET,1,Lumpy,0,1,0,0,0,0
21251,201101,HOME SWEET HOME 3 PEG HANGER ,1,Lumpy,0,1,0,0,0,0
21252,201102,HOME SWEET HOME 3 PEG HANGER ,23,Lumpy,20,3,0,0,0,0
21253,201103,HOME SWEET HOME 3 PEG HANGER ,8,Lumpy,8,0,0,0,0,0
21254,201104,HOME SWEET HOME 3 PEG HANGER ,1,Lumpy,1,0,0,0,0,0
21255,201105,HOME SWEET HOME 3 PEG HANGER ,2,Lumpy,0,2,0,0,0,0
21256,201106,HOME SWEET HOME 3 PEG HANGER ,9,Lumpy,1,0,0,0,8,0
21257,201107,HOME SWEET HOME 3 PEG HANGER ,10,Lumpy,10,0,0,0,0,0
21258,201108,HOME SWEET HOME 3 PEG HANGER ,13,Lumpy,10,3,0,0,0,0
21259,201109,HOME SWEET HOME 3 PEG HANGER ,82,Lumpy,67,2,0,0,13,0
21260,201110,HOME SWEET HOME 3 PEG HANGER ,89,Lumpy,40,0,0,0,49,0
21261,201111,HOME SWEET HOME 3 PEG HANGER ,25,Lumpy,19,5,0,0,1,0
21262,201112,HOME SWEET HOME 3 PEG HANGER ,9,Lumpy,9,0,0,0,0,0
21263,201101,HOME SWEET HOME BLACKBOARD,13,Lumpy,11,0,0,0,2,0
21264,201102,HOME SWEET HOME BLACKBOARD,32,Lumpy,32,0,0,0,0,0
21265,201103,HOME SWEET HOME BLACKBOARD,119,Lumpy,7,2,110,0,0,0
21266,201104,HOME SWEET HOME BLACKBOARD,114,Lumpy,5,0,109,0,0,0
21267,201105,HOME SWEET HOME BLACKBOARD,7,Lumpy,3,4,0,0,0,0
21268,201106,HOME SWEET HOME BLACKBOARD,61,Lumpy,58,2,0,0,1,0
21269,201107,HOME SWEET HOME BLACKBOARD,21,Lumpy,20,1,0,0,0,0
21270,201108,HOME SWEET HOME BLACKBOARD,29,Lumpy,12,7,10,0,0,0
21271,201109,HOME SWEET HOME BLACKBOARD,254,Lumpy,99,4,144,0,7,0
21272,201110,HOME SWEET HOME BLACKBOARD,173,Lumpy,114,7,0,0,52,0
21273,201111,HOME SWEET HOME BLACKBOARD,147,Lumpy,125,15,0,0,7,0
21274,201112,HOME SWEET HOME BLACKBOARD,12,Lumpy,12,0,0,0,0,0
21275,201101,HOME SWEET HOME BOTTLE ,1,Lumpy,0,1,0,0,0,0
21276,201102,HOME SWEET HOME BOTTLE ,9,Lumpy,5,4,0,0,0,0
21277,201103,HOME SWEET HOME BOTTLE ,26,Lumpy,26,0,0,0,0,0
21278,201104,HOME SWEET HOME BOTTLE ,6,Lumpy,5,1,0,0,0,0
21279,201105,HOME SWEET HOME BOTTLE ,27,Lumpy,24,3,0,0,0,0
21280,201106,HOME SWEET HOME BOTTLE ,27,Lumpy,27,0,0,0,0,0
21281,201107,HOME SWEET HOME BOTTLE ,27,Lumpy,15,0,0,0,12,0
21282,201108,HOME SWEET HOME BOTTLE ,3,Lumpy,0,3,0,0,0,0
21283,201109,HOME SWEET HOME BOTTLE ,166,Lumpy,94,12,48,0,12,0
21284,201110,HOME SWEET HOME BOTTLE ,77,Lumpy,72,5,0,0,0,0
21285,201111,HOME SWEET HOME BOTTLE ,92,Lumpy,85,7,0,0,0,0
21286,201112,HOME SWEET HOME BOTTLE ,12,Lumpy,12,0,0,0,0,0
21287,201101,HOME SWEET HOME CUSHION COVER ,9,Lumpy,9,0,0,0,0,0
21288,201102,HOME SWEET HOME CUSHION COVER ,33,Lumpy,26,3,0,0,4,0
21289,201103,HOME SWEET HOME CUSHION COVER ,15,Lumpy,15,0,0,0,0,0
21290,201104,HOME SWEET HOME CUSHION COVER ,50,Lumpy,49,1,0,0,0,0
21291,201105,HOME SWEET HOME CUSHION COVER ,14,Lumpy,12,2,0,0,0,0
21292,201106,HOME SWEET HOME CUSHION COVER ,39,Lumpy,38,1,0,0,0,0
21293,201107,HOME SWEET HOME CUSHION COVER ,25,Lumpy,14,5,0,0,6,0
21294,201108,HOME SWEET HOME CUSHION COVER ,34,Lumpy,32,2,0,0,0,0
21295,201109,HOME SWEET HOME CUSHION COVER ,231,Lumpy,212,8,0,0,11,0
21296,201110,HOME SWEET HOME CUSHION COVER ,148,Lumpy,128,2,0,0,18,0
21297,201111,HOME SWEET HOME CUSHION COVER ,170,Lumpy,137,14,0,0,19,0
21298,201112,HOME SWEET HOME CUSHION COVER ,18,Lumpy,17,0,0,0,1,0
21299,201101,HOME SWEET HOME HANGING HEART,1,Lumpy,0,1,0,0,0,1
21300,201102,HOME SWEET HOME HANGING HEART,27,Lumpy,16,8,0,0,3,1
21301,201103,HOME SWEET HOME HANGING HEART,27,Lumpy,24,3,0,0,0,1
21302,201104,HOME SWEET HOME HANGING HEART,50,Lumpy,45,1,0,0,4,1
21303,201105,HOME SWEET HOME HANGING HEART,81,Lumpy,80,1,0,0,0,1
21304,201106,HOME SWEET HOME HANGING HEART,72,Lumpy,69,3,0,0,0,1
21305,201107,HOME SWEET HOME HANGING HEART,19,Lumpy,7,10,0,0,2,1
21306,201108,HOME SWEET HOME HANGING HEART,110,Lumpy,82,13,0,0,15,1
21307,201109,HOME SWEET HOME HANGING HEART,704,Lumpy,572,17,0,0,115,1
21308,201110,HOME SWEET HOME HANGING HEART,330,Lumpy,273,11,0,0,46,1
21309,201111,HOME SWEET HOME HANGING HEART,427,Lumpy,378,31,0,0,18,1
21310,201112,HOME SWEET HOME HANGING HEART,74,Lumpy,72,0,0,0,2,1
21311,201101,HOME SWEET HOME HOOK,-2,Lumpy,-2,0,0,0,0,0
21312,201102,HOME SWEET HOME HOOK,3,Lumpy,2,0,1,0,0,0
21313,201104,HOME SWEET HOME HOOK,2,Lumpy,2,0,0,0,0,0
21314,201105,HOME SWEET HOME HOOK,49,Lumpy,49,0,0,0,0,0
21315,201106,HOME SWEET HOME HOOK,50,Lumpy,50,0,0,0,0,0
21316,201107,HOME SWEET HOME HOOK,68,Lumpy,44,0,0,0,24,0
21317,201108,HOME SWEET HOME HOOK,27,Lumpy,15,0,0,0,12,0
21318,201109,HOME SWEET HOME HOOK,19,Lumpy,18,1,0,0,0,0
21319,201110,HOME SWEET HOME HOOK,37,Lumpy,37,0,0,0,0,0
21320,201111,HOME SWEET HOME HOOK,53,Lumpy,40,1,0,0,12,0
21321,201112,HOME SWEET HOME HOOK,17,Lumpy,17,0,0,0,0,0
21322,201101,HOME SWEET HOME KEY HOLDER,3,Lumpy,3,0,0,0,0,0
21323,201102,HOME SWEET HOME KEY HOLDER,9,Lumpy,7,0,0,0,2,0
21324,201103,HOME SWEET HOME KEY HOLDER,130,Lumpy,2,0,128,0,0,0
21325,201104,HOME SWEET HOME KEY HOLDER,137,Lumpy,3,0,134,0,0,0
21326,201105,HOME SWEET HOME KEY HOLDER,7,Lumpy,5,2,0,0,0,0
21327,201106,HOME SWEET HOME KEY HOLDER,5,Lumpy,3,0,0,0,2,0
21328,201107,HOME SWEET HOME KEY HOLDER,12,Lumpy,8,2,0,0,2,0
21329,201108,HOME SWEET HOME KEY HOLDER,4,Lumpy,4,0,0,0,0,0
21330,201109,HOME SWEET HOME KEY HOLDER,46,Lumpy,34,4,0,0,8,0
21331,201110,HOME SWEET HOME KEY HOLDER,34,Lumpy,18,6,0,0,10,0
21332,201111,HOME SWEET HOME KEY HOLDER,64,Lumpy,38,8,0,0,18,0
21333,201112,HOME SWEET HOME KEY HOLDER,3,Lumpy,3,0,0,0,0,0
21334,201001,HOME SWEET HOME METAL SIGN ,1,Lumpy,0,1,0,0,0,1
21335,201003,HOME SWEET HOME METAL SIGN ,36,Lumpy,30,0,0,0,6,1
21336,201005,HOME SWEET HOME METAL SIGN ,4,Lumpy,4,0,0,0,0,1
21337,201006,HOME SWEET HOME METAL SIGN ,1,Lumpy,0,1,0,0,0,1
21338,201007,HOME SWEET HOME METAL SIGN ,1,Lumpy,0,1,0,0,0,1
21339,201008,HOME SWEET HOME METAL SIGN ,12,Lumpy,12,0,0,0,0,1
21340,201009,HOME SWEET HOME METAL SIGN ,4,Lumpy,3,1,0,0,0,1
21341,201010,HOME SWEET HOME METAL SIGN ,8,Lumpy,6,2,0,0,0,1
21342,201012,HOME SWEET HOME METAL SIGN ,44,Lumpy,43,1,0,0,0,1
21343,201101,HOME SWEET HOME METAL SIGN ,104,Lumpy,87,7,0,0,10,1
21344,201102,HOME SWEET HOME METAL SIGN ,176,Lumpy,95,5,0,0,76,1
21345,201103,HOME SWEET HOME METAL SIGN ,156,Lumpy,146,10,0,0,0,1
21346,201104,HOME SWEET HOME METAL SIGN ,89,Lumpy,74,1,0,0,14,1
21347,201105,HOME SWEET HOME METAL SIGN ,102,Lumpy,100,0,0,0,2,1
21348,201106,HOME SWEET HOME METAL SIGN ,390,Lumpy,100,2,0,0,288,1
21349,201107,HOME SWEET HOME METAL SIGN ,79,Lumpy,63,3,0,0,13,1
21350,201108,HOME SWEET HOME METAL SIGN ,135,Lumpy,132,3,0,0,0,1
21351,201109,HOME SWEET HOME METAL SIGN ,80,Lumpy,78,2,0,0,0,1
21352,201110,HOME SWEET HOME METAL SIGN ,140,Lumpy,133,7,0,0,0,1
21353,201111,HOME SWEET HOME METAL SIGN ,103,Lumpy,81,7,12,0,3,1
21354,201112,HOME SWEET HOME METAL SIGN ,97,Lumpy,95,0,0,0,2,1
21355,201001,HOME SWEET HOME MUG,1,Lumpy,1,0,0,0,0,1
21356,201002,HOME SWEET HOME MUG,18,Lumpy,18,0,0,0,0,1
21357,201003,HOME SWEET HOME MUG,12,Lumpy,12,0,0,0,0,1
21358,201005,HOME SWEET HOME MUG,8,Lumpy,8,0,0,0,0,1
21359,201006,HOME SWEET HOME MUG,8,Lumpy,8,0,0,0,0,1
21360,201007,HOME SWEET HOME MUG,1,Lumpy,0,1,0,0,0,1
21361,201008,HOME SWEET HOME MUG,49,Lumpy,49,0,0,0,0,1
21362,201009,HOME SWEET HOME MUG,3,Lumpy,2,1,0,0,0,1
21363,201010,HOME SWEET HOME MUG,1,Lumpy,0,1,0,0,0,1
21364,201012,HOME SWEET HOME MUG,118,Lumpy,113,5,0,0,0,1
21365,201101,HOME SWEET HOME MUG,192,Lumpy,188,4,0,0,0,1
21366,201102,HOME SWEET HOME MUG,486,Lumpy,121,5,0,0,360,1
21367,201103,HOME SWEET HOME MUG,657,Lumpy,366,2,0,0,289,1
21368,201104,HOME SWEET HOME MUG,211,Lumpy,206,4,0,0,1,1
21369,201105,HOME SWEET HOME MUG,347,Lumpy,119,8,0,0,220,1
21370,201106,HOME SWEET HOME MUG,1320,Lumpy,161,7,0,0,1152,1
21371,201107,HOME SWEET HOME MUG,243,Lumpy,238,5,0,0,0,1
21372,201108,HOME SWEET HOME MUG,-635,Lumpy,185,8,0,0,-828,1
21373,201109,HOME SWEET HOME MUG,805,Lumpy,169,5,624,0,7,1
21374,201110,HOME SWEET HOME MUG,218,Lumpy,204,4,0,0,10,1
21375,201111,HOME SWEET HOME MUG,262,Lumpy,167,10,0,0,85,1
21376,201112,HOME SWEET HOME MUG,41,Lumpy,40,1,0,0,0,1
21377,201001,HOMEMADE JAM SCENTED CANDLES,190,Lumpy,84,10,0,0,96,2
21378,201002,HOMEMADE JAM SCENTED CANDLES,96,Lumpy,96,0,0,0,0,2
21379,201003,HOMEMADE JAM SCENTED CANDLES,12,Lumpy,12,0,0,0,0,2
21380,201005,HOMEMADE JAM SCENTED CANDLES,84,Lumpy,84,0,0,0,0,2
21381,201006,HOMEMADE JAM SCENTED CANDLES,32,Lumpy,12,20,0,0,0,2
21382,201007,HOMEMADE JAM SCENTED CANDLES,18,Lumpy,12,6,0,0,0,2
21383,201008,HOMEMADE JAM SCENTED CANDLES,122,Lumpy,120,2,0,0,0,2
21384,201009,HOMEMADE JAM SCENTED CANDLES,60,Lumpy,48,12,0,0,0,2
21385,201010,HOMEMADE JAM SCENTED CANDLES,52,Lumpy,48,4,0,0,0,2
21386,201012,HOMEMADE JAM SCENTED CANDLES,539,Lumpy,384,59,0,0,96,2
21387,201101,HOMEMADE JAM SCENTED CANDLES,953,Lumpy,782,15,0,0,156,2
21388,201102,HOMEMADE JAM SCENTED CANDLES,1271,Lumpy,756,23,0,0,492,2
21389,201103,HOMEMADE JAM SCENTED CANDLES,1512,Lumpy,1150,40,0,0,322,2
21390,201104,HOMEMADE JAM SCENTED CANDLES,804,Lumpy,684,12,0,0,108,2
21391,201105,HOMEMADE JAM SCENTED CANDLES,699,Lumpy,444,51,0,0,204,2
21392,201106,HOMEMADE JAM SCENTED CANDLES,630,Lumpy,492,42,0,0,96,2
21393,201107,HOMEMADE JAM SCENTED CANDLES,477,Lumpy,384,33,0,0,60,2
21394,201108,HOMEMADE JAM SCENTED CANDLES,1372,Lumpy,564,28,696,0,84,2
21395,201109,HOMEMADE JAM SCENTED CANDLES,2044,Lumpy,600,11,1428,0,5,2
21396,201110,HOMEMADE JAM SCENTED CANDLES,671,Lumpy,623,24,0,0,24,2
21397,201111,HOMEMADE JAM SCENTED CANDLES,570,Lumpy,478,44,0,0,48,2
21398,201112,HOMEMADE JAM SCENTED CANDLES,184,Lumpy,180,4,0,0,0,2
21399,201001,"HOOK, 1 HANGER ,MAGIC GARDEN",0,Lumpy,-2,2,0,0,0,0
21400,201002,"HOOK, 1 HANGER ,MAGIC GARDEN",24,Lumpy,24,0,0,0,0,0
21401,201003,"HOOK, 1 HANGER ,MAGIC GARDEN",1,Lumpy,0,1,0,0,0,0
21402,201005,"HOOK, 1 HANGER ,MAGIC GARDEN",12,Lumpy,12,0,0,0,0,0
21403,201006,"HOOK, 1 HANGER ,MAGIC GARDEN",12,Lumpy,12,0,0,0,0,0
21404,201007,"HOOK, 1 HANGER ,MAGIC GARDEN",1,Lumpy,0,1,0,0,0,0
21405,201008,"HOOK, 1 HANGER ,MAGIC GARDEN",12,Lumpy,12,0,0,0,0,0
21406,201010,"HOOK, 1 HANGER ,MAGIC GARDEN",1,Lumpy,0,1,0,0,0,0
21407,201012,"HOOK, 1 HANGER ,MAGIC GARDEN",51,Lumpy,48,3,0,0,0,0
21408,201101,"HOOK, 1 HANGER ,MAGIC GARDEN",337,Lumpy,67,5,264,0,1,0
21409,201102,"HOOK, 1 HANGER ,MAGIC GARDEN",202,Lumpy,115,15,48,0,24,0
21410,201103,"HOOK, 1 HANGER ,MAGIC GARDEN",315,Lumpy,112,10,192,0,1,0
21411,201104,"HOOK, 1 HANGER ,MAGIC GARDEN",81,Lumpy,72,9,0,0,0,0
21412,201105,"HOOK, 1 HANGER ,MAGIC GARDEN",111,Lumpy,108,3,0,0,0,0
21413,201106,"HOOK, 1 HANGER ,MAGIC GARDEN",3,Lumpy,0,3,0,0,0,0
21414,201107,"HOOK, 1 HANGER ,MAGIC GARDEN",26,Lumpy,0,2,0,0,24,0
21415,201108,"HOOK, 1 HANGER ,MAGIC GARDEN",4,Lumpy,0,4,0,0,0,0
21416,201109,"HOOK, 1 HANGER ,MAGIC GARDEN",48,Lumpy,48,0,0,0,0,0
21417,201110,"HOOK, 1 HANGER ,MAGIC GARDEN",3,Lumpy,0,3,0,0,0,0
21418,201111,"HOOK, 1 HANGER ,MAGIC GARDEN",14,Lumpy,12,2,0,0,0,0
21419,201102,HORSE & PONY WALL ART,1,Lumpy,1,0,0,0,0,0
21420,201103,HORSE & PONY WALL ART,141,Lumpy,12,0,129,0,0,0
21421,201104,HORSE & PONY WALL ART,6,Lumpy,6,0,0,0,0,0
21422,201105,HORSE & PONY WALL ART,54,Lumpy,6,0,0,0,48,0
21423,201107,HORSE & PONY WALL ART,6,Lumpy,6,0,0,0,0,0
21424,201109,HORSE & PONY WALL ART,6,Lumpy,6,0,0,0,0,0
21425,201110,HORSE & PONY WALL ART,36,Lumpy,36,0,0,0,0,0
21426,201111,HORSE & PONY WALL ART,6,Lumpy,6,0,0,0,0,0
21427,201001,HOT BATHS METAL SIGN,1,Lumpy,0,1,0,0,0,4
21428,201002,HOT BATHS METAL SIGN,24,Lumpy,24,0,0,0,0,4
21429,201003,HOT BATHS METAL SIGN,21,Lumpy,12,9,0,0,0,4
21430,201006,HOT BATHS METAL SIGN,28,Lumpy,25,3,0,0,0,4
21431,201007,HOT BATHS METAL SIGN,13,Lumpy,4,9,0,0,0,4
21432,201008,HOT BATHS METAL SIGN,20,Lumpy,20,0,0,0,0,4
21433,201009,HOT BATHS METAL SIGN,36,Lumpy,26,10,0,0,0,4
21434,201010,HOT BATHS METAL SIGN,153,Lumpy,12,0,0,0,141,4
21435,201012,HOT BATHS METAL SIGN,148,Lumpy,128,20,0,0,0,4
21436,201101,HOT BATHS METAL SIGN,303,Lumpy,162,46,96,0,-1,4
21437,201102,HOT BATHS METAL SIGN,325,Lumpy,245,80,0,0,0,4
21438,201103,HOT BATHS METAL SIGN,675,Lumpy,300,62,228,0,85,4
21439,201104,HOT BATHS METAL SIGN,620,Lumpy,256,62,0,0,302,4
21440,201105,HOT BATHS METAL SIGN,645,Lumpy,340,65,96,0,144,4
21441,201106,HOT BATHS METAL SIGN,376,Lumpy,144,88,0,0,144,4
21442,201107,HOT BATHS METAL SIGN,476,Lumpy,101,56,96,0,223,4
21443,201108,HOT BATHS METAL SIGN,317,Lumpy,141,100,0,0,76,4
21444,201109,HOT BATHS METAL SIGN,1056,Lumpy,434,46,576,0,0,4
21445,201110,HOT BATHS METAL SIGN,780,Lumpy,277,70,432,0,1,4
21446,201111,HOT BATHS METAL SIGN,1060,Lumpy,447,154,300,0,159,4
21447,201112,HOT BATHS METAL SIGN,157,Lumpy,75,10,0,0,72,4
21448,201003,HOT BATHS SOAP HOLDER,12,Lumpy,12,0,0,0,0,0
21449,201005,HOT BATHS SOAP HOLDER,1,Lumpy,1,0,0,0,0,0
21450,201009,HOT BATHS SOAP HOLDER,1,Lumpy,1,0,0,0,0,0
21451,201010,HOT BATHS SOAP HOLDER,1,Lumpy,1,0,0,0,0,0
21452,201012,HOT BATHS SOAP HOLDER,34,Lumpy,30,2,0,0,2,0
21453,201101,HOT BATHS SOAP HOLDER,21,Lumpy,14,0,0,0,7,0
21454,201102,HOT BATHS SOAP HOLDER,18,Lumpy,10,2,0,0,6,0
21455,201103,HOT BATHS SOAP HOLDER,27,Lumpy,24,3,0,0,0,0
21456,201104,HOT BATHS SOAP HOLDER,117,Lumpy,40,0,0,0,77,0
21457,201105,HOT BATHS SOAP HOLDER,17,Lumpy,16,1,0,0,0,0
21458,201106,HOT BATHS SOAP HOLDER,26,Lumpy,19,3,0,0,4,0
21459,201107,HOT BATHS SOAP HOLDER,35,Lumpy,32,1,0,0,2,0
21460,201108,HOT BATHS SOAP HOLDER,32,Lumpy,26,0,0,0,6,0
21461,201109,HOT BATHS SOAP HOLDER,15,Lumpy,11,2,0,0,2,0
21462,201110,HOT BATHS SOAP HOLDER,13,Lumpy,8,1,0,0,4,0
21463,201111,HOT BATHS SOAP HOLDER,98,Lumpy,24,0,0,0,74,0
21464,201112,HOT BATHS SOAP HOLDER,4,Lumpy,0,0,0,0,4,0
21465,201101,HOT STUFF HOT WATER BOTTLE,66,Lumpy,0,0,0,0,66,0
21466,201102,HOT STUFF HOT WATER BOTTLE,40,Lumpy,36,4,0,0,0,0
21467,201104,HOT STUFF HOT WATER BOTTLE,14,Lumpy,13,1,0,0,0,0
21468,201105,HOT STUFF HOT WATER BOTTLE,14,Lumpy,12,2,0,0,0,0
21469,201106,HOT STUFF HOT WATER BOTTLE,36,Lumpy,34,2,0,0,0,0
21470,201107,HOT STUFF HOT WATER BOTTLE,38,Lumpy,18,2,0,0,18,0
21471,201108,HOT STUFF HOT WATER BOTTLE,47,Lumpy,22,7,0,0,18,0
21472,201109,HOT STUFF HOT WATER BOTTLE,114,Lumpy,103,5,0,0,6,0
21473,201110,HOT STUFF HOT WATER BOTTLE,58,Lumpy,50,2,0,0,6,0
21474,201111,HOT STUFF HOT WATER BOTTLE,112,Lumpy,106,6,0,0,0,0
21475,201112,HOT STUFF HOT WATER BOTTLE,18,Lumpy,18,0,0,0,0,0
21476,201001,HOT WATER BOTTLE BABUSHKA ,85,Lumpy,76,4,0,0,5,0
21477,201002,HOT WATER BOTTLE BABUSHKA ,19,Lumpy,19,0,0,0,0,0
21478,201003,HOT WATER BOTTLE BABUSHKA ,94,Lumpy,61,25,0,0,8,0
21479,201005,HOT WATER BOTTLE BABUSHKA ,44,Lumpy,44,0,0,0,0,0
21480,201006,HOT WATER BOTTLE BABUSHKA ,63,Lumpy,32,7,0,0,24,0
21481,201007,HOT WATER BOTTLE BABUSHKA ,25,Lumpy,17,8,0,0,0,0
21482,201008,HOT WATER BOTTLE BABUSHKA ,74,Lumpy,69,5,0,0,0,0
21483,201009,HOT WATER BOTTLE BABUSHKA ,70,Lumpy,67,3,0,0,0,0
21484,201010,HOT WATER BOTTLE BABUSHKA ,43,Lumpy,32,11,0,0,0,0
21485,201012,HOT WATER BOTTLE BABUSHKA ,560,Lumpy,453,95,0,0,12,0
21486,201101,HOT WATER BOTTLE BABUSHKA ,-20,Lumpy,-29,2,0,0,7,0
21487,201102,HOT WATER BOTTLE BABUSHKA ,8,Lumpy,7,1,0,0,0,0
21488,201103,HOT WATER BOTTLE BABUSHKA ,12,Lumpy,5,7,0,0,0,0
21489,201104,HOT WATER BOTTLE BABUSHKA ,3,Lumpy,0,3,0,0,0,0
21490,201105,HOT WATER BOTTLE BABUSHKA ,5,Lumpy,4,1,0,0,0,0
21491,201106,HOT WATER BOTTLE BABUSHKA ,1,Lumpy,1,0,0,0,0,0
21492,201107,HOT WATER BOTTLE BABUSHKA ,2,Lumpy,0,2,0,0,0,0
21493,201109,HOT WATER BOTTLE BABUSHKA ,20,Lumpy,16,2,0,0,2,0
21494,201110,HOT WATER BOTTLE BABUSHKA ,8,Lumpy,3,5,0,0,0,0
21495,201111,HOT WATER BOTTLE BABUSHKA ,8,Lumpy,7,1,0,0,0,0
21496,201112,HOT WATER BOTTLE BABUSHKA ,5,Lumpy,5,0,0,0,0,0
21497,201012,HOT WATER BOTTLE BABUSHKA LARGE,8,,8,0,0,0,0,0
21498,201001,HOT WATER BOTTLE I AM SO POORLY,44,Lumpy,34,9,0,0,1,1
21499,201003,HOT WATER BOTTLE I AM SO POORLY,12,Lumpy,0,12,0,0,0,1
21500,201005,HOT WATER BOTTLE I AM SO POORLY,23,Lumpy,23,0,0,0,0,1
21501,201006,HOT WATER BOTTLE I AM SO POORLY,59,Lumpy,13,21,0,0,25,1
21502,201007,HOT WATER BOTTLE I AM SO POORLY,45,Lumpy,23,22,0,0,0,1
21503,201008,HOT WATER BOTTLE I AM SO POORLY,21,Lumpy,15,6,0,0,0,1
21504,201009,HOT WATER BOTTLE I AM SO POORLY,19,Lumpy,11,4,0,0,4,1
21505,201010,HOT WATER BOTTLE I AM SO POORLY,22,Lumpy,5,17,0,0,0,1
21506,201012,HOT WATER BOTTLE I AM SO POORLY,362,Lumpy,229,125,0,0,8,1
21507,201101,HOT WATER BOTTLE I AM SO POORLY,151,Lumpy,129,18,0,0,4,1
21508,201102,HOT WATER BOTTLE I AM SO POORLY,168,Lumpy,127,19,0,0,22,1
21509,201103,HOT WATER BOTTLE I AM SO POORLY,74,Lumpy,62,7,0,0,5,1
21510,201104,HOT WATER BOTTLE I AM SO POORLY,92,Lumpy,81,11,0,0,0,1
21511,201105,HOT WATER BOTTLE I AM SO POORLY,114,Lumpy,43,18,0,0,53,1
21512,201106,HOT WATER BOTTLE I AM SO POORLY,153,Lumpy,126,27,0,0,0,1
21513,201107,HOT WATER BOTTLE I AM SO POORLY,133,Lumpy,122,11,0,0,0,1
21514,201108,HOT WATER BOTTLE I AM SO POORLY,452,Lumpy,110,20,0,0,322,1
21515,201109,HOT WATER BOTTLE I AM SO POORLY,27,Lumpy,308,23,0,0,-304,1
21516,201110,HOT WATER BOTTLE I AM SO POORLY,370,Lumpy,332,13,0,0,25,1
21517,201111,HOT WATER BOTTLE I AM SO POORLY,669,Lumpy,568,63,0,0,38,1
21518,201112,HOT WATER BOTTLE I AM SO POORLY,70,Lumpy,52,8,0,0,10,1
21519,201101,HOT WATER BOTTLE KEEP CALM,181,Lumpy,131,0,0,0,50,4
21520,201102,HOT WATER BOTTLE KEEP CALM,298,Lumpy,253,43,0,0,2,4
21521,201103,HOT WATER BOTTLE KEEP CALM,95,Lumpy,95,0,0,0,0,4
21522,201104,HOT WATER BOTTLE KEEP CALM,469,Lumpy,74,34,0,0,361,4
21523,201105,HOT WATER BOTTLE KEEP CALM,456,Lumpy,185,7,0,0,264,4
21524,201106,HOT WATER BOTTLE KEEP CALM,298,Lumpy,254,43,0,0,1,4
21525,201107,HOT WATER BOTTLE KEEP CALM,310,Lumpy,207,71,0,0,32,4
21526,201108,HOT WATER BOTTLE KEEP CALM,341,Lumpy,278,59,0,0,4,4
21527,201109,HOT WATER BOTTLE KEEP CALM,1072,Lumpy,1021,46,0,0,5,4
21528,201110,HOT WATER BOTTLE KEEP CALM,760,Lumpy,700,10,0,0,50,4
21529,201111,HOT WATER BOTTLE KEEP CALM,1365,Lumpy,1137,141,0,0,87,4
21530,201112,HOT WATER BOTTLE KEEP CALM,100,Lumpy,98,1,0,0,1,4
21531,201101,HOT WATER BOTTLE SEX BOMB,28,Lumpy,4,0,0,0,24,0
21532,201102,HOT WATER BOTTLE SEX BOMB,31,Lumpy,30,1,0,0,0,0
21533,201103,HOT WATER BOTTLE SEX BOMB,29,Lumpy,28,1,0,0,0,0
21534,201104,HOT WATER BOTTLE SEX BOMB,5,Lumpy,5,0,0,0,0,0
21535,201105,HOT WATER BOTTLE SEX BOMB,30,Lumpy,28,2,0,0,0,0
21536,201106,HOT WATER BOTTLE SEX BOMB,34,Lumpy,32,2,0,0,0,0
21537,201107,HOT WATER BOTTLE SEX BOMB,10,Lumpy,9,1,0,0,0,0
21538,201108,HOT WATER BOTTLE SEX BOMB,13,Lumpy,10,3,0,0,0,0
21539,201109,HOT WATER BOTTLE SEX BOMB,92,Lumpy,89,3,0,0,0,0
21540,201110,HOT WATER BOTTLE SEX BOMB,62,Lumpy,52,1,0,0,9,0
21541,201111,HOT WATER BOTTLE SEX BOMB,115,Lumpy,111,4,0,0,0,0
21542,201112,HOT WATER BOTTLE SEX BOMB,4,Lumpy,4,0,0,0,0,0
21543,201001,HOT WATER BOTTLE TEA AND SYMPATHY,94,Lumpy,84,7,0,0,3,4
